Category ID,Category Title,Products,Pages,Category ID
5xtmi,Target / furniture / kitchen & dining furniture / folding tables & chairs,87,2,http://www.target.com/c/folding-tables-chairs-kitchen-dining-furniture/-/N-5xtmi#?lnk=lnav_shop%20categories_8&intc=2726504%7Cnull
5xtmh,Target / furniture / kitchen & dining furniture / kitchen carts & islands,213,4,http://www.target.com/c/kitchen-carts-islands-dining-furniture/-/N-5xtmh#?lnk=lnav_shop%20categories_9&intc=2726504%7Cnull
5xtmm,Target / furniture / kitchen & dining furniture / sideboards & buffet tables,92,2,http://www.target.com/c/sideboards-buffet-tables-kitchen-dining-furniture/-/N-5xtmm#?lnk=lnav_shop%20categories_4&intc=2726504%7Cnull
5xtmd,Target / furniture / living room furniture / accent furniture,4224,71,http://www.target.com/c/accent-furniture-living-room/-/N-5xtmd
5xtmc,Target / furniture / living room furniture / accent furniture / accent tables,3050,51,http://www.target.com/c/accent-tables-furniture-living-room/-/N-5xtmc#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_4&intc=3277053%7Cnull
5xtmb,Target / furniture / living room furniture / accent furniture / room dividers,460,8,http://www.target.com/c/room-dividers-accent-furniture-living/-/N-5xtmb
5xtma,Target / furniture / living room furniture / accent furniture / storage furniture,514,9,http://www.target.com/c/storage-furniture-accent-living-room/-/N-5xtma#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_1&intc=3277053%7Cnull
4ynw0,Target / furniture / living room furniture / chairs / accent chairs,865,15,http://www.target.com/c/accent-chairs-living-room-furniture/-/N-4ynw0
4ynvy,Target / furniture / living room furniture / chairs / chaise lounges,37,1,http://www.target.com/c/chaise-lounges-chairs-living-room-furniture/-/N-4ynvy
4ynvx,Target / furniture / living room furniture / chairs / gliders & rockers,73,2,http://www.target.com/c/gliders-rockers-chairs-living-room-furniture/-/N-4ynvx
4ynvz,Target / furniture / living room furniture / chairs / recliners,158,3,http://www.target.com/c/recliners-chairs-living-room-furniture/-/N-4ynvz
5xtm7,Target / furniture / living room furniture / coffee tables,719,12,http://www.target.com/c/coffee-tables-living-room-furniture/-/N-5xtm7
5xtm6,Target / furniture / living room furniture / console tables,621,11,http://www.target.com/c/console-tables-living-room-furniture/-/N-5xtm6
5xtm1,Target / furniture / living room furniture / sofas & sectionals,515,9,http://www.target.com/c/sofas-sectionals-living-room-furniture/-/N-5xtm1
5xtm0,Target / furniture / living room furniture / TV stands & entertainment centers,538,9,http://www.target.com/c/tv-stands-entertainment-centers-living-room-furniture/-/N-5xtm0
5xtn7,Target / furniture / lounge seating / futons & sofa beds,178,3,http://www.target.com/c/futons-sofa-beds-lounge-seating-furniture/-/N-5xtn7#?lnk=lnav_shop categories_2
5xtn6,Target / furniture / lounge seating / gaming chairs,6,1,http://www.target.com/c/gaming-chairs-lounge-seating-furniture/-/N-5xtn6#?lnk=lnav_shop categories_3
55zi2,Target / gift finder / gifts for baby / bath,108,2,http://www.target.com/c/bath-gifts-for-baby-gift-finder/-/N-55zi2
/5szzk,Target / gift finder / gifts for baby / bedding & furniture,932,16,http://www.target.com/c/bedding-furniture-gifts-for-baby-gift-finder/-/N-5szzk
4vqwj,"Target / gift finder / gifts for baby / gifts for over PHP 4,985",20,1,http://www.target.com/c/gifts-for-over-100-baby-gift-finder/-/N-4vqwj
4vqwn,"Target / gift finder / gifts for baby / gifts for under PHP 1,246",21,1,http://www.target.com/c/gifts-for-under-25-baby-gift-finder/-/N-4vqwn
4vqwm,"Target / gift finder / gifts for baby / gifts for under PHP 2,492",26,1,http://www.target.com/c/gifts-for-under-50-baby-gift-finder/-/N-4vqwm
4vqwk,"Target / gift finder / gifts for baby / gifts for under PHP 4,985",15,1,http://www.target.com/c/gifts-for-under-100-baby-gift-finder/-/N-4vqwk
4vqwl,Target / gift finder / gifts for baby / gifts for under PHP 748,18,1,http://www.target.com/c/gifts-for-under-15-baby-gift-finder/-/N-4vqwl
4xps8,Target / gift finder / gifts for couples,100,2,http://www.target.com/c/gifts-for-couples-gift-finder/-/N-4xps8#?lnk=lnav_shop categories_3
5t0aj,Target / gift finder / gifts for girls,109,2,http://www.target.com/c/gifts-for-girls-gift-finder/-/N-5t0aj#?lnk=lnav_shop categories_4
5t0ak,Target / gift finder / gifts for him,98,2,http://www.target.com/c/gifts-for-him-gift-finder/-/N-5t0ak#?lnk=lnav_shop categories_6
55z1m,Target / gift finder / gifts for pets,177,3,http://www.target.com/c/gifts-for-pets-gift-finder/-/N-55z1m#?lnk=ct_menu_09_34&intc=1865096|null
4smkx,Target / grocery & essentials / bakery & bread / bagels,26,1,http://www.target.com/c/bagels-bakery-bread-grocery-essentials/-/N-4smkx#?lnk=lnav_shop categories_1
5xt18,Target / grocery & essentials / bakery & bread / breads & rolls,285,5,http://www.target.com/c/breads-rolls-bakery-bread-grocery-essentials/-/N-5xt18#?lnk=lnav_shop categories_2
5xt17,Target / grocery & essentials / bakery & bread / cakes & pies,30,1,http://www.target.com/c/cakes-pies-bakery-bread-grocery-essentials/-/N-5xt17#?lnk=lnav_shop categories_3
5xt16,Target / grocery & essentials / bakery & bread / cookie mixes,59,1,http://www.target.com/c/cookie-mixes-bakery-bread-grocery-essentials/-/N-5xt16#?lnk=lnav_shop categories_4
5xt15,Target / grocery & essentials / bakery & bread / donuts & pastries,71,2,http://www.target.com/c/donuts-pastries-bakery-bread-grocery-essentials/-/N-5xt15#?lnk=lnav_shop categories_5
5xt14,Target / grocery & essentials / bakery & bread / pizza crusts,13,1,http://www.target.com/c/pizza-crusts-bakery-bread-grocery-essentials/-/N-5xt14#?lnk=lnav_shop categories_6
4ss7f,Target / grocery & essentials / bakery & bread / tortillas,93,2,http://www.target.com/c/tortillas-bakery-bread-grocery-essentials/-/N-4ss7f#?lnk=lnav_shop categories_7
5xt11,Target / grocery & essentials / baking & cooking / baking needs / baking mixes,247,5,http://www.target.com/c/baking-mixes-needs-cooking/-/N-5xt11#?lnk=lnav_shop categories_2
5xt0s,"Target / grocery & essentials / baking & cooking / baking needs / baking powder, baking soda & yeast",14,1,http://www.target.com/c/baking-powder-soda-yeast-needs-cooking/-/N-5xt0s#?lnk=lnav_shop categories_3
5xt03,Target / grocery & essentials / baking & cooking / baking needs / condensed & powdered milk,40,1,http://www.target.com/c/condensed-powdered-milk-baking-needs-cooking/-/N-5xt03#?lnk=lnav_shop categories_4
4u9lt,Target / grocery & essentials / baking & cooking / baking needs / extracts & food coloring,30,1,http://www.target.com/c/extracts-food-coloring-baking-needs-cooking/-/N-4u9lt#?lnk=lnav_shop categories_7
4u9lu,Target / grocery & essentials / baking & cooking / baking needs / flours & meals,49,1,http://www.target.com/c/flours-meals-baking-needs-cooking/-/N-4u9lu#?lnk=lnav_shop categories_8
4u9ls,Target / grocery & essentials / baking & cooking / baking needs / frosting & icing,44,1,http://www.target.com/c/frosting-icing-baking-needs-cooking/-/N-4u9ls#?lnk=lnav_shop categories_9
5xt0x,Target / grocery & essentials / baking & cooking / baking needs / gelatin & pudding,46,1,http://www.target.com/c/gelatin-pudding-baking-needs-cooking/-/N-5xt0x#?lnk=lnav_shop categories_10
5xt0v,Target / grocery & essentials / baking & cooking / baking needs / marshmallows,14,1,http://www.target.com/c/marshmallows-baking-needs-cooking/-/N-5xt0v#?lnk=lnav_shop categories_11
5xt10,Target / grocery & essentials / baking & cooking / baking needs / nuts & coconut,47,1,http://www.target.com/c/nuts-coconut-baking-needs-cooking/-/N-5xt10#?lnk=lnav_shop categories_12
4u9lr,Target / grocery & essentials / baking & cooking / baking needs / pie crusts & filling,55,1,http://www.target.com/c/pie-crusts-filling-baking-needs-cooking/-/N-4u9lr#?lnk=lnav_shop categories_13
5xt0z,"Target / grocery & essentials / baking & cooking / baking needs / sprinkles, candles & decorations",61,2,http://www.target.com/c/sprinkles-candles-decorations-baking-needs-cooking/-/N-5xt0z#?lnk=lnav_shop categories_14
4u9lx,"Target / grocery & essentials / baking & cooking / oil & vinegar / cooking oils, vinegars & sprays",98,2,http://www.target.com/c/cooking-oils-vinegars-sprays-oil-vinegar-baking/-/N-4u9lx#?lnk=lnav_shop categories_1
5xszn,Target / grocery & essentials / baking & cooking / oil & vinegar / cooking wine,7,1,http://www.target.com/c/cooking-wine-oil-vinegar-baking/-/N-5xszn#?lnk=lnav_shop categories_2
5xszu,Target / grocery & essentials / baking & cooking / spices & seasonings,543,10,http://www.target.com/c/spices-seasonings-baking-cooking-grocery-essentials/-/N-5xszu#?lnk=lnav_shop categories_3
4u9lh,Target / grocery & essentials / baking & cooking / spices & seasonings / breadcrumbs & seasoned coatings,20,1,http://www.target.com/c/breadcrumbs-seasoned-coatings-spices-seasonings-baking-cooking/-/N-4u9lh#?lnk=lnav_shop categories_1
4u9lf,"Target / grocery & essentials / baking & cooking / spices & seasonings / herbs, rubs & spices",428,8,http://www.target.com/c/herbs-rubs-spices-seasonings-baking-cooking/-/N-4u9lf#?lnk=lnav_shop categories_2
4u9lg,Target / grocery & essentials / baking & cooking / spices & seasonings / salt & pepper,80,2,http://www.target.com/c/salt-pepper-spices-seasonings-baking-cooking/-/N-4u9lg#?lnk=lnav_shop categories_3
4u9lp,Target / grocery & essentials / baking & cooking / sugar & sweeteners / corn syrup & molasses,5,1,http://www.target.com/c/corn-syrup-molasses-sugar-sweeteners-baking-cooking/-/N-4u9lp#?lnk=lnav_shop categories_2
4u9lo,Target / grocery & essentials / baking & cooking / sugar & sweeteners / sugar,29,1,http://www.target.com/c/sugar-sweeteners-baking-cooking/-/N-4u9lo#?lnk=lnav_shop categories_3
4u9ln,Target / grocery & essentials / baking & cooking / sugar & sweeteners / sugar substitutes,24,1,http://www.target.com/c/sugar-substitutes-sweeteners-baking-cooking/-/N-4u9ln#?lnk=lnav_shop categories_4
5xt0t,Target / grocery & essentials / baking & cooking / sugar & sweeteners / syrups,82,2,http://www.target.com/c/syrups-sugar-sweeteners-baking-cooking/-/N-5xt0t#?lnk=lnav_shop categories_5
4uez1,Target / grocery & essentials / beverages / iced tea,165,3,http://www.target.com/c/iced-tea-beverages-grocery-essentials/-/N-4uez1#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_4&intc=2534054%7Cnull
5xt0o,Target / grocery & essentials / beverages / juice & cider,492,9,http://www.target.com/c/juice-cider-beverages-grocery-essentials/-/N-5xt0o#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_5&intc=2534054%7Cnull
5xsxv,"Target / grocery & essentials / beverages / wine, beer & liquor / wine",374,7,http://www.target.com/c/wine-beer-liquor-beverages/-/N-5xsxv#?lnk=lnav_shop categories_3
5xt0i,Target / grocery & essentials / breakfast & cereal / breakfast & cereal bars,66,2,http://www.target.com/c/breakfast-cereal-bars-grocery-essentials/-/N-5xt0i#?lnk=lnav_shop categories_1
5xt0g,Target / grocery & essentials / breakfast & cereal / cereals,435,8,http://www.target.com/c/cereals-breakfast-cereal-grocery-essentials/-/N-5xt0g#?lnk=lnav_shop categories_2
4u9lm,Target / grocery & essentials / breakfast & cereal / instant breakfast drinks,7,1,http://www.target.com/c/instant-breakfast-drinks-cereal-grocery-essentials/-/N-4u9lm#?lnk=lnav_shop categories_3
5xt0f,"Target / grocery & essentials / breakfast & cereal / pancakes, waffles & baking mixes",55,1,http://www.target.com/c/pancakes-waffles-baking-mixes-breakfast-cereal-grocery-essentials/-/N-5xt0f#?lnk=lnav_shop categories_4
5xt0e,Target / grocery & essentials / breakfast & cereal / toaster pastries,35,1,http://www.target.com/c/toaster-pastries-breakfast-cereal-grocery-essentials/-/N-5xt0e#?lnk=lnav_shop categories_5
5xt0b,Target / grocery & essentials / candy & gum / chocolate candy,707,12,http://www.target.com/c/chocolate-candy-gum-grocery-essentials/-/N-5xt0b#?lnk=lnav_shop%20categories_2&intc=2776002%7Cnull
5xt0a,Target / grocery & essentials / candy & gum / gum,158,3,http://www.target.com/c/gum-candy-grocery-essentials/-/N-5xt0a#?lnk=lnav_shop%20categories_3&intc=2776002%7Cnull
5xt09,Target / grocery & essentials / candy & gum / gummy & chewy candy,371,7,http://www.target.com/c/gummy-chewy-candy-gum-grocery-essentials/-/N-5xt09#?lnk=lnav_shop%20categories_4&intc=2776002%7Cnull
5xt06,Target / grocery & essentials / candy & gum / sugar free candy & gum,88,2,http://www.target.com/c/sugar-free-candy-gum-grocery-essentials/-/N-5xt06#?lnk=lnav_shop%20categories_6&intc=2776002%7Cnull
4yc9p,"Target / grocery & essentials / canned, jarred & packaged foods / olives",40,1,http://www.target.com/c/olives-canned-jarred-packaged-foods-grocery-essentials/-/N-4yc9p#?lnk=lnav_shop categories_6
4tgol,"Target / grocery & essentials / canned, jarred & packaged foods / pickled mixed vegetables",8,1,http://www.target.com/c/pickled-mixed-vegetables-canned-jarred-packaged-foods-grocery-essentials/-/N-4tgol#?lnk=lnav_shop categories_7
5xszq,"Target / grocery & essentials / canned, jarred & packaged foods / pickles",65,2,http://www.target.com/c/pickles-canned-jarred-packaged-foods-grocery-essentials/-/N-5xszq#?lnk=lnav_shop categories_8
4uaiq,"Target / grocery & essentials / canned, jarred & packaged foods / sloppy joe mix",8,1,http://www.target.com/c/sloppy-joe-mix-canned-jarred-packaged-foods-grocery-essentials/-/N-4uaiq#?lnk=lnav_shop categories_10
5xszx,"Target / grocery & essentials / canned, jarred & packaged foods / soups, chili, stocks & broth",461,8,http://www.target.com/c/soups-chili-stocks-broth-canned-jarred-packaged-foods-grocery-essentials/-/N-5xszx#?lnk=lnav_shop categories_11
4yi5p,"Target / grocery & essentials / coffee, tea & cocoa / coffee",659,11,http://www.target.com/c/coffee-tea-cocoa-grocery-essentials/-/N-4yi5p#?lnk=lnav_shop%20categories_1&intc=2774501%7Cnull
5xszw,Target / grocery & essentials / condiments & salad dressing,881,15,http://www.target.com/c/condiments-salad-dressing-grocery-essentials/-/N-5xszw#?lnk=lnav_shop%20categories_5&intc=2776003%7Cnull
4tgoi,Target / grocery & essentials / condiments & salad dressing / cocktail sauce,6,1,http://www.target.com/c/cocktail-sauce-condiments-salad-dressing-grocery-essentials/-/N-4tgoi#?lnk=lnav_shop categories_1
4tgoh,Target / grocery & essentials / condiments & salad dressing / horseradish,10,1,http://www.target.com/c/horseradish-condiments-salad-dressing-grocery-essentials/-/N-4tgoh#?lnk=lnav_shop categories_3
5xszp,Target / grocery & essentials / condiments & salad dressing / salad dressing,314,6,http://www.target.com/c/salad-dressing-condiments-grocery-essentials/-/N-5xszp#?lnk=lnav_shop categories_7
5xszr,Target / grocery & essentials / condiments & salad dressing / spreads,243,5,http://www.target.com/c/spreads-condiments-salad-dressing-grocery-essentials/-/N-5xszr#?lnk=lnav_shop categories_9
4tgob,Target / grocery & essentials / condiments & salad dressing / tartar sauce,5,1,http://www.target.com/c/tartar-sauce-condiments-salad-dressing-grocery-essentials/-/N-4tgob#?lnk=lnav_shop categories_11
54v3e,"Target / grocery & essentials / cookies, chips & snacks / cookies",417,7,http://www.target.com/c/cookies-chips-snacks-grocery-essentials/-/N-54v3e#?lnk=lnav_shop%20categories_3&intc=2659004%7Cnull
5xsy5,"Target / grocery & essentials / cookies, chips & snacks / dips & spreads",97,2,http://www.target.com/c/dips-spreads-cookies-chips-snacks-grocery-essentials/-/N-5xsy5#?lnk=lnav_shop%20categories_7&intc=2659004%7Cnull
5xsy2,"Target / grocery & essentials / cookies, chips & snacks / dried meats",65,2,http://www.target.com/c/dried-meats-cookies-chips-snacks-grocery-essentials/-/N-5xsy2#?lnk=lnav_shop%20categories_1&intc=2659004%7Cnull
5xsy4,"Target / grocery & essentials / cookies, chips & snacks / fruit snacks",129,3,http://www.target.com/c/fruit-snacks-cookies-chips-grocery-essentials/-/N-5xsy4#?lnk=lnav_shop%20categories_8&intc=2659004%7Cnull
5xsy3,"Target / grocery & essentials / cookies, chips & snacks / gelatin & pudding",35,1,http://www.target.com/c/gelatin-pudding-cookies-chips-snacks-grocery-essentials/-/N-5xsy3#?lnk=lnav_shop%20categories_9&intc=2659004%7Cnull
4ydo1,"Target / grocery & essentials / cookies, chips & snacks / granola bars",237,4,http://www.target.com/c/granola-bars-cookies-chips-snacks-grocery-essentials/-/N-4ydo1#?lnk=lnav_shop%20categories_2&intc=2659004%7Cnull
5xsxz,"Target / grocery & essentials / cookies, chips & snacks / snack cakes",37,1,http://www.target.com/c/snack-cakes-cookies-chips-snacks-grocery-essentials/-/N-5xsxz#?lnk=lnav_shop%20categories_12&intc=2659004%7Cnull
4tgo9,Target / grocery & essentials / dairy / cottage cheese,19,1,http://www.target.com/c/cottage-cheese-dairy-grocery-essentials/-/N-4tgo9#?lnk=lnav_shop categories_3
5xszh,Target / grocery & essentials / dairy / milk & milk substitutes,168,3,http://www.target.com/c/milk-substitutes-dairy-grocery-essentials/-/N-5xszh#?lnk=lnav_shop categories_7
4tgo6,Target / grocery & essentials / dairy / refrigerated doughs,39,1,http://www.target.com/c/refrigerated-doughs-dairy-grocery-essentials/-/N-4tgo6#?lnk=lnav_shop categories_8
5xszf,Target / grocery & essentials / dairy / yogurt,436,8,http://www.target.com/c/yogurt-dairy-grocery-essentials/-/N-5xszf#?lnk=lnav_shop categories_10
5xsya,Target / grocery & essentials / fresh produce,326,6,http://www.target.com/c/fresh-produce-grocery-essentials/-/N-5xsya#?lnk=lnav_shop%20categories_1&intc=2776003%7Cnull
5xszb,Target / grocery & essentials / frozen foods / frozen appetizers,169,3,http://www.target.com/c/frozen-appetizers-foods-grocery-essentials/-/N-5xszb#?lnk=lnav_shop categories_1
