url,name,full name,items,ta pages
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Featured_Shop/PersonalizedJewelry/Bracelets/Bangles/Zodiac.jsp,Zodiac,Shop  /  Jewelry & Watches  /  Personalized Jewelry  /  Bracelets  /  Bangles  /  Zodiac,10,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/Frames/Sentiment/Grandparents.jsp,Grandparents,Shop  /  For the Home  /  Home Decor  /  Picture Frames & Albums  /  Shop By Theme  /  Grandparents,10,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/WallDecor/Places/Africa.jsp,Africa,Shop  /  For the Home  /  Home Decor  /  Wall Art  /  Places  /  Africa,10,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/MoreFortheHome/Electronics/Music/Speakers.jsp,Speakers,Shop  /  For the Home  /  More For the Home  /  Electronics & Gadgets  /  Audio  /  Speakers,10,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/MoreFortheHome/PersonalCare/HairCare/Dry.jsp,Dry,Shop  /  For the Home  /  More For the Home  /  Health & Personal Care  /  Hair Care  /  Dry,10,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/MoreFortheHome/HomeCare/KitchenOrganization/SinkAccessories.jsp,Sink Accessories,Shop  /  For the Home  /  More For the Home  /  Organization & Cleaning  /  Kitchen Organization  /  Sink Accessories,10,1
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Shop/FashionJewelry/HairAccessories.jsp,Hair Accessories,Shop  /  Jewelry & Watches  /  Hair Accessories,9,1
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Accessories/Handkerchiefs.jsp,Handkerchiefs,Shop  /  Men  /  Accessories  /  Handkerchiefs,9,1
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Activewear/Compression.jsp,Compression,Shop  /  Men  /  Active & Outdoor  /  Compression,9,1
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Sleepwear/Robes.jsp,Robes,Shop  /  Men  /  Sleep & Loungewear  /  Robes,9,1
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Sweaters/Cardigans.jsp,Cardigans,Shop  /  Men  /  Sweaters & Pullovers  /  Cardigans,9,1
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Shop/Accessories/TechAccessories.jsp,Tech Accessories,Shop  /  Juniors  /  Accessories  /  Tech Accessories,9,1
http://www.belk.com/AST/Main/Belk_Primary/Juniors_Plus/Shop/Pants.jsp,Juniors Plus,Shop  /  Juniors  /  Pants  /  Juniors Plus,9,1
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Featured_Shop/GiftsForHer/Jeans.jsp,Jeans,Shop  /  Juniors  /  Gifts For Her  /  Jeans,9,1
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Featured_Shop/GiftsForHer/Sweaters.jsp,Sweaters,Shop  /  Juniors  /  Gifts For Her  /  Sweaters,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Babies/BabyBedding/NurseryCollections.jsp,Nursery Collections,Shop  /  Kids  /  Nursery & Decor  /  Nursery Collections,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Babies/Baby_Gifts_and_Accessories/DinnerSets.jsp,Dinner Sets,Shop  /  Kids  /  Gifts & Essentials  /  Dinner Sets,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Babies/Baby_Gifts_and_Accessories/Holiday.jsp,Holiday,Shop  /  Kids  /  Gifts & Essentials  /  Holiday,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Girls/Girls716/Underwear.jsp,Underwear,Shop  /  Kids  /  Girls (7-16)  /  Underwear,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Boys/ToddlerBoy/Underwear.jsp,Underwear,Shop  /  Kids  /  Toddler (2T-4T)  /  Underwear,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Boys/Boys47/Sleepwear.jsp,Sleepwear,Shop  /  Kids  /  Boys (4-7)  /  Sleepwear,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Boys/Boys820/Outfits.jsp,Collections,Shop  /  Kids  /  Boys (8-20)  /  Collections,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Boys/Boys820/Sleepwear.jsp,Sleepwear,Shop  /  Kids  /  Boys (8-20)  /  Sleepwear,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/CharacterShop/minions.jsp,minions™,Shop  /  Kids  /  Character Shop  /  minions™,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/CharacterShop/PawPatrol.jsp,Paw Patrol™,Shop  /  Kids  /  Character Shop  /  Paw Patrol™,9,1
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Shop/FineJewelry/Necklaces/MultiStrand.jsp,Multi Strand,Shop  /  Jewelry & Watches  /  Necklaces & Pendants  /  Multi Strand,9,1
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Shop/FashionJewelry/Bracelets/Wrap.jsp,Wrap,Shop  /  Jewelry & Watches  /  Bracelets  /  Wrap,9,1
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Shop/BeddingBasics/Sheets/ExtraDeep.jsp,Extra Deep,Shop  /  Bed & Bath  /  Sheets  /  Extra Deep,9,1
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Shop/BeddingBasics/Sheets/WrinkleFree.jsp,Wrinkle Free,Shop  /  Bed & Bath  /  Sheets  /  Wrinkle Free,9,1
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Featured_Shop/SportsFan/NBA.jsp,NBA,Shop  /  Bed & Bath  /  Sports Fan  /  NBA,9,1
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Featured_Shop/StayWarm/Duvets.jsp,Duvets,Shop  /  Bed & Bath  /  Stay Warm  /  Duvets,9,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Dining_Entertaining/Kids.jsp,Kids Tabletop,Shop  /  For the Home  /  Dining & Entertaining  /  Kids Tabletop,9,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/Coasters.jsp,Coasters,Shop  /  For the Home  /  Home Decor  /  Coasters,9,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/SportsFan/NBA.jsp,NBA,Shop  /  For the Home  /  Sports Fan  /  NBA,9,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/MoreFortheHome/PetAccessories.jsp,Pet Accessories,Shop  /  For the Home  /  More For the Home  /  Pet Accessories,9,1
http://www.belk.com/AST/Main/Belk_Primary/Petites/Shop/Activewear/Jackets_and_Vests.jsp,Petites,Shop  /  Women  /  Activewear  /  Jackets & Vests  /  Petites,9,1
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Shop/Suits/PantSuit.jsp,Women's Plus,Shop  /  Women  /  Suits & Separates  /  Pant Suits  /  Women's Plus,9,1
http://www.belk.com/AST/Main/Belk_Primary/Big_Tall/Shop/Designer/PoloShirts.jsp,Big & Tall,Shop  /  Men  /  Designer  /  Polo Shirts  /  Big & Tall,9,1
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Shorts/Fit/BelowtheKnee.jsp,Below the Knee,Shop  /  Men  /  Shorts  /  Shop by Length  /  Below the Knee,9,1
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Activewear/Compression.jsp,Compression,Shop  /  Men  /  Young Men's  /  Activewear & Outdoor  /  Compression,9,1
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Coats/Leather.jsp,Leather,Shop  /  Men  /  Young Men's  /  Coats & Jackets  /  Leather,9,1
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Featured_Shop/Trends/AthleticinspiredTee.jsp,Athletic-inspired Tee,Shop  /  Men  /  Young Men's  /  Trends  /  Athletic-inspired Tee,9,1
http://www.belk.com/AST/Main/Belk_Primary/Men/Featured_Shop/Stretch/Guys/Pants.jsp,Pants,Shop  /  Men  /  Stretch  /  Guys  /  Pants,9,1
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Shop/Accessories/Jewelry/SpecialOccasion.jsp,Special Occasion,Shop  /  Juniors  /  Accessories  /  Jewelry  /  Special Occasion,9,1
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Shop/Intimates/Bras/PushUp.jsp,Push-Up,Shop  /  Juniors  /  Bras & Panties  /  Bras  /  Push-Up,9,1
http://www.belk.com/AST/Main/Belk_Primary/Juniors_Plus/Shop/Sweaters/Cardigans.jsp,Cardigans,Shop  /  Juniors  /  Sweaters  /  Juniors Plus  /  Cardigans,9,1
http://www.belk.com/AST/Main/Belk_Primary/Juniors_Plus/Featured_Shop/Trends/Ruffles.jsp,Ruffles,Shop  /  Juniors  /  Juniors Plus  /  Trends  /  Ruffles,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Girls/Accessories/BrasPanties/SportsBras.jsp,Sports Bras,Shop  /  Kids  /  Accessories  /  Bras  /  Sports Bras,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Girls/Girls716/Bras/SportsBras.jsp,Sports Bras,Shop  /  Kids  /  Girls (7-16)  /  Bras  /  Sports Bras,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Girls/Girls716/ShortsCapris/Active.jsp,Active,Shop  /  Kids  /  Girls (7-16)  /  Shorts & Capris  /  Active,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Gifts/Babies/BabyBoys.jsp,Baby Boy,Shop  /  Kids  /  Gift Shop  /  Baby  /  Baby Boy,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Pajama_Party/Boys/Boys47.jsp,Boys 4-7,Shop  /  Kids  /  Pajama Party  /  Boys  /  Boys 4-7,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Pajama_Party/Boys/Boys820.jsp,Boys 8-20,Shop  /  Kids  /  Pajama Party  /  Boys  /  Boys 8-20,9,1
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Featured_Shop/SkincareSolutions/AntiAging/Cleanse.jsp,Cleanse,Shop  /  Beauty & Fragrance  /  Skincare Solutions  /  Fine Lines & Wrinkles  /  Cleanse,9,1
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Featured_Shop/BrideBridalParty/FortheWeddingParty/Rings.jsp,Rings,Shop  /  Jewelry & Watches  /  Wedding Jewelry  /  For the Wedding Party  /  Rings,9,1
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Featured_Shop/DesignerJewelryandWatches/Jewelry/CompleteLooks.jsp,Complete Looks,Shop  /  Jewelry & Watches  /  Designer Jewelry & Watches  /  Jewelry  /  Complete Looks,9,1
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Featured_Shop/PersonalizedJewelry/Angelica/Animals_and_Critters.jsp,Animals & Critters,Shop  /  Jewelry & Watches  /  Personalized Jewelry  /  Angelica  /  Animals & Critters,9,1
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Featured_Shop/PersonalizedJewelry/Angelica/Entertainment.jsp,Entertainment,Shop  /  Jewelry & Watches  /  Personalized Jewelry  /  Angelica  /  Entertainment,9,1
http://www.belk.com/AST/Main/Belk_Primary/BedBath/Featured_Shop/SportsFan/NBA/HomeDecor.jsp,Home Decor,Shop  /  Bed & Bath  /  Sports Fan  /  NBA  /  Home Decor,9,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Dining_Entertaining/Fine_China/TeaService.jsp,Tea Service,Shop  /  For the Home  /  Dining & Entertaining  /  Fine China  /  Tea Service,9,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/SportsFan/NBA/HomeDecor.jsp,Home Decor,Shop  /  For the Home  /  Sports Fan  /  NBA  /  Home Decor,9,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/WallDecor/Places/SouthAmerica.jsp,South America,Shop  /  For the Home  /  Wall Art  /  Places  /  South America,9,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/Gifts/FortheSportsFan/WestVirginia.jsp,West Virginia,Shop  /  For the Home  /  Gifts  /  For the Sports Fan  /  West Virginia,9,1
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Jeans/ShopbyLegStyle/Skinny.jsp,Skinny,Shop  /  Men  /  Young Men's  /  Jeans  /  Shop by Leg Style  /  Skinny,9,1
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Pants/Dress/Pleated.jsp,Pleated,Shop  /  Men  /  Young Men's  /  Pants  /  Dress  /  Pleated,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Activewear/Girls/Girls46x/Shorts.jsp,Shorts,Shop  /  Kids  /  Activewear  /  Girls  /  Girls 4-6x  /  Shorts,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Cold_Weather_Shop/Boys/Boys27/ColdWeatherAccessories.jsp,Cold Weather Accessories,Shop  /  Kids  /  Cold Weather Shop  /  Boys  /  Boys 4-7  /  Cold Weather Accessories,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Gifts/Boys/Boys27/Activewear.jsp,Activewear,Shop  /  Kids  /  Gift Shop  /  Boys  /  Boys 4-7  /  Activewear,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Gifts/Boys/Boys820/ColdWeather.jsp,Cold Weather,Shop  /  Kids  /  Gift Shop  /  Boys  /  Boys 8-20  /  Cold Weather,9,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/Gifts/Girls/Girls716/SouthernStyle.jsp,Southern Style,Shop  /  Kids  /  Gift Shop  /  Girls  /  Girls 7-16  /  Southern Style,9,1
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Beauty/Eyes/Eye_Shadow/Base.jsp,Base,Shop  /  Beauty & Fragrance  /  Makeup  /  Eyes  /  Eyeshadow  /  Base,9,1
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Featured_Shop/PersonalizedJewelry/Bracelets/Bangles/Animals_and_Critters.jsp,Animals & Critters,Shop  /  Jewelry & Watches  /  Personalized Jewelry  /  Bracelets  /  Bangles  /  Animals & Critters,9,1
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Featured_Shop/PersonalizedJewelry/Bracelets/Bangles/Entertainment.jsp,Entertainment,Shop  /  Jewelry & Watches  /  Personalized Jewelry  /  Bracelets  /  Bangles  /  Entertainment,9,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/ApartmentLiving/BedBath/BeddingBasics/BedPillows.jsp,Bed Pillows,Shop  /  Bed & Bath  /  Apartment Living  /  Bed & Bath  /  Bedding Basics  /  Bed Pillows,9,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/ApartmentLiving/FortheHome/Kitchen/KitchenLinens.jsp,Kitchen Linens,Shop  /  Bed & Bath  /  Apartment Living  /  For the Home  /  Kitchen  /  Kitchen Linens,9,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Dining_Entertaining/Drinkware/Barware_Specialty_Drinkware/IceBucketsChillers.jsp,Ice Buckets & Chillers,Shop  /  For the Home  /  Dining & Entertaining  /  Drinkware  /  Bar & Wine  /  Ice Buckets & Chillers,9,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/WallDecor/Places/SouthAmerica.jsp,South America,Shop  /  For the Home  /  Home Decor  /  Wall Art  /  Places  /  South America,9,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/WindowTreatments/CurtainsDrapes/Kids.jsp,Kids,Shop  /  For the Home  /  Home Decor  /  Window Treatments  /  Curtains & Drapes  /  Kids,9,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Kitchen/Coffee/Coffee/LightRoast.jsp,Light Roast,"Shop  /  For the Home  /  Kitchen  /  Coffee, Tea & Espresso  /  Beverage Pods  /  Light Roast",9,1
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Coats_and_Vests/Parkas_and_Anoraks.jsp,Parkas & Anoraks,Shop  /  Women  /  Coats & Vests  /  Parkas & Anoraks,8,1
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Jeans/Skirts.jsp,Skirts,Shop  /  Women  /  Jeans  /  Skirts,8,1
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Suits/SkirtSuit.jsp,Skirt Suits,Shop  /  Women  /  Suits & Separates  /  Skirt Suits,8,1
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Tops_Tees/Shrugs.jsp,Shrugs,Shop  /  Women  /  Tops  /  Shrugs,8,1
http://www.belk.com/AST/Main/Belk_Primary/Women/Featured_Shop/Statements/JeannePierre.jsp,Jeanne Pierre,Shop  /  Women  /  Statements  /  Jeanne Pierre,8,1
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Accessories/Umbrellas.jsp,Umbrellas,Shop  /  Men  /  Accessories  /  Umbrellas,8,1
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Tees/Stripe.jsp,Stripe,Shop  /  Men  /  T-Shirts  /  Stripe,8,1
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Tees/VNeck.jsp,V-Neck,Shop  /  Men  /  T-Shirts  /  V-Neck,8,1
http://www.belk.com/AST/Main/Belk_Primary/Men/Featured_Shop/ResortShop/Sweaters.jsp,Sweaters,Shop  /  Men  /  Resort Shop  /  Sweaters,8,1
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Shop/Accessories/Hats.jsp,Hats,Shop  /  Juniors  /  Accessories  /  Hats,8,1
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Shop/Sleepwear/Chemise.jsp,Chemise,"Shop  /  Juniors  /  Sleep, Lounge & Robes  /  Chemise",8,1
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Featured_Shop/GiftsForHer/Pants.jsp,Pants,Shop  /  Juniors  /  Gifts For Her  /  Pants,8,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Girls/ToddlerGirl/CoatsJackets.jsp,Coats & Jackets,Shop  /  Kids  /  Toddler (2T-4T)  /  Coats & Jackets,8,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Girls/ToddlerGirl/Underwear.jsp,Underwear,Shop  /  Kids  /  Toddler (2T-4T)  /  Underwear,8,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/CharacterShop/DisneyPrincess.jsp,Disney Princess™,Shop  /  Kids  /  Character Shop  /  Disney Princess™,8,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Featured_Shop/CharacterShop/Shopkins.jsp,Shopkins™,Shop  /  Kids  /  Character Shop  /  Shopkins™,8,1
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Shop/Bath_Body/Foot_Cream.jsp,Foot Care,Shop  /  Beauty & Fragrance  /  Bath & Body  /  Foot Care,8,1
http://www.belk.com/AST/Main/Belk_Primary/Shoes/Shop/Womens/Contemporary/Slippers.jsp,Slippers,Shop  /  Shoes  /  Contemporary  /  Slippers,8,1
http://www.belk.com/AST/Main/Belk_Primary/Handbags_And_Accessories/Shop/Luggage/ToiletryBagsKits.jsp,Organizers,Shop  /  Handbags & Accessories  /  Luggage  /  Organizers,8,1
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Shop/BeadsCharms/Charms.jsp,Charms,Shop  /  Jewelry & Watches  /  Beads & Charms  /  Charms,8,1
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Featured_Shop/AnimalInstincts/Watches.jsp,Watches,Shop  /  Jewelry & Watches  /  Animal Instincts  /  Watches,8,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Luggage/Organizers.jsp,Organizers,Shop  /  For the Home  /  Luggage  /  Organizers,8,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/SmallAppliances/PopcornMakers.jsp,Popcorn Makers,Shop  /  For the Home  /  Small Appliances  /  Popcorn Makers,8,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/CountryChic/HomeDecor.jsp,Home Decor,Shop  /  For the Home  /  Country Chic  /  Home Decor,8,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Featured_Shop/CoutureTabletop/Bernardaud.jsp,Bernardaud,Shop  /  For the Home  /  Designer Tabletop  /  Bernardaud,8,1
http://www.belk.com/AST/Main/Belk_Primary/Petites/Shop/Activewear/TopsTees.jsp,Petites,Shop  /  Women  /  Activewear  /  Tops  /  Petites,8,1
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Intimates/Bras/Nursing.jsp,Nursing,"Shop  /  Women  /  Bras, Panties & Lingerie  /  Bras  /  Nursing",8,1
http://www.belk.com/AST/Main/Belk_Primary/Women/Shop/Intimates/Bras/TBackBras.jsp,T Back Bras,"Shop  /  Women  /  Bras, Panties & Lingerie  /  Bras  /  T Back Bras",8,1
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Shop/Coats_and_Vests/Quilted_and_Active.jsp,Quilted & Active,Shop  /  Women  /  Coats & Vests  /  Women's Plus  /  Quilted & Active,8,1
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Shop/Designer/Skirts.jsp,Women's Plus,Shop  /  Women  /  Designer  /  Skirts  /  Women's Plus,8,1
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Shop/Jeans/Bootcut.jsp,Women's Plus,Shop  /  Women  /  Jeans  /  Bootcut  /  Women's Plus,8,1
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Shop/Shorts_Capris/Shorts_Bermudas.jsp,Women's Plus,Shop  /  Women  /  Shorts & Capris  /  Shorts & Bermudas  /  Women's Plus,8,1
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Shop/Sweaters/BoatNeck.jsp,Women's Plus,Shop  /  Women  /  Sweaters  /  Boat neck  /  Women's Plus,8,1
http://www.belk.com/AST/Main/Belk_Primary/Petites/Shop/Sweaters/Tunic.jsp,Petites,Shop  /  Women  /  Sweaters  /  Tunic  /  Petites,8,1
http://www.belk.com/AST/Main/Belk_Primary/Petites/Shop/Tops_Tees/Sweatshirts.jsp,Petites,Shop  /  Women  /  Tops  /  Sweatshirts  /  Petites,8,1
http://www.belk.com/AST/Main/Belk_Primary/Petites/Shop/Tops_Tees/Basics.jsp,Basics,Shop  /  Women  /  Tops  /  Petites  /  Basics,8,1
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Featured_Shop/GiftsforHer/Robes.jsp,Robes,Shop  /  Women  /  Women's Plus  /  Gifts for Her  /  Robes,8,1
http://www.belk.com/AST/Main/Belk_Primary/Women_Plus/Featured_Shop/Resort/Pants.jsp,Pants,Shop  /  Women  /  Women's Plus  /  Resort  /  Pants,8,1
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Accessories/GiftsGadgets/Tailgating.jsp,Tailgating,Shop  /  Men  /  Accessories  /  Gifts & Gadgets  /  Tailgating,8,1
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/Casual/Short_Sleeve/Solids.jsp,Solid,Shop  /  Men  /  Casual Shirts  /  Short Sleeve  /  Solid,8,1
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/DressShirts/ShopbyFabric/WrinkleResistant.jsp,Wrinkle Resistant,Shop  /  Men  /  Dress Shirts  /  Shop by Fabric Property  /  Wrinkle Resistant,8,1
http://www.belk.com/AST/Main/Belk_Primary/Men/Shop/SportsFan/MLB/CasualShirts.jsp,Casual Shirts,Shop  /  Men  /  Sports Fan  /  MLB  /  Casual Shirts,8,1
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Coats/Puffer.jsp,Puffer,Shop  /  Men  /  Young Men's  /  Coats & Jackets  /  Puffer,8,1
http://www.belk.com/AST/Main/Belk_Primary/Young_Mens/Shop/Shorts/Patterns.jsp,Patterns,Shop  /  Men  /  Young Men's  /  Shorts  /  Patterns,8,1
http://www.belk.com/AST/Main/Belk_Primary/Juniors/Shop/Accessories/Handbags/Satchels.jsp,Satchels,Shop  /  Juniors  /  Accessories  /  Handbags  /  Satchels,8,1
http://www.belk.com/AST/Main/Belk_Primary/Juniors_Plus/Shop/Jeans/Straight.jsp,Juniors Plus,Shop  /  Juniors  /  Jeans  /  Straight  /  Juniors Plus,8,1
http://www.belk.com/AST/Main/Belk_Primary/Juniors_Plus/Featured_Shop/GiftsforHer/Dresses.jsp,Dresses,Shop  /  Juniors  /  Juniors Plus  /  Gifts for Her  /  Dresses,8,1
http://www.belk.com/AST/Main/Belk_Primary/Kids/Shop/Boys/Boys47/Shirts/Hoodies.jsp,Hoodies,Shop  /  Kids  /  Boys (4-7)  /  Shirts  /  Hoodies,8,1
http://www.belk.com/AST/Main/Belk_Primary/Beauty_And_Fragrance/Featured_Shop/SkincareSolutions/ComplexionCorrectors/Target.jsp,Target,Shop  /  Beauty & Fragrance  /  Skincare Solutions  /  Acne & Blemishes  /  Target,8,1
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Shop/BeadsCharms/Beads/Crystal.jsp,Crystal,Shop  /  Jewelry & Watches  /  Beads & Charms  /  Beads  /  Crystal,8,1
http://www.belk.com/AST/Main/Belk_Primary/Jewelry_And_Watches/Featured_Shop/BrideBridalParty/FortheBride/CompleteLooks.jsp,Complete Looks,Shop  /  Jewelry & Watches  /  Wedding Jewelry  /  For the Bride  /  Complete Looks,8,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Dining_Entertaining/OutdoorDiningPicnic/Serveware.jsp,Serveware,Shop  /  For the Home  /  Dining & Entertaining  /  Outdoor Dining & Picnic  /  Serveware,8,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/HomeDecor/Christmas/Baking.jsp,Baking,Shop  /  For the Home  /  Home Decor  /  Christmas  /  Baking,8,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Kitchen/Bakeware/Cooling.jsp,Cooling Racks,Shop  /  For the Home  /  Kitchen  /  Bakeware  /  Cooling Racks,8,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/Kitchen/StorageOrganizing/UtilityStorage.jsp,Utility Storage,Shop  /  For the Home  /  Kitchen  /  Kitchen Organization  /  Utility Storage,8,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/SmallAppliances/CoffeeMakers/10Cup.jsp,10 Cup,Shop  /  For the Home  /  Small Appliances  /  Coffee Makers  /  10 Cup,8,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/WallDecor/InspiringSpaces/Runway.jsp,Runway,Shop  /  For the Home  /  Wall Art  /  Inspiring Spaces  /  Runway,8,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/WallDecor/Places/Canada.jsp,Canada,Shop  /  For the Home  /  Wall Art  /  Places  /  Canada,8,1
http://www.belk.com/AST/Main/Belk_Primary/For_the_Home/Shop/MoreFortheHome/Electronics/Bluetooth.jsp,Bluetooth,Shop  /  For the Home  /  More For the Home  /  Electronics & Gadgets  /  Bluetooth,8,1
